계정 이름,트윗 내용,리포스트 수,답글 제한 여부,작성한 포스트 수,전처리된 트윗,라벨링,전처리된 트윗_문자열,예측된_라벨링
𝙘𝙤𝙢.,"https://m.oliveyoung.co.kr/m/goods/getGoodsDetail.do?goodsNo=A000000179127…
  토코보 선스틱 올영 1+1 떴어용
  선크림 옷이고 얼굴이고 묻어나는거 싫어서 선스틱으로 갈아탔는데
  아무것도 안바른거 같이 보송함 대.만.족 및친거 같음;;; 
  예 끈적이는거 하나도 없고요 매트스틱이라 땀나도 뽀송함 하루죙일 유지 가능
  답답한거싫다 끈적이는거 싫다? go",4,0,813,"['토코', '스틱', '뜨다', '선크림', '얼굴', '묻다', '싫다', '스틱', '갈아타다', '아무', '바르다', '같이', '보송하다', '만족', '치다', '같다', '하나', '없다', '매트', '스틱', '이라', '따다', '뽀송하다', '하루', '죙일', '유지', '가능', '답답하다', '싫다', '싫다']",1,토코 스틱 뜨다 선크림 얼굴 묻다 싫다 스틱 갈아타다 아무 바르다 같이 보송하다 만족 치다 같다 하나 없다 매트 스틱 이라 따다 뽀송하다 하루 죙일 유지 가능 답답하다 싫다 싫다,
𝙘𝙤𝙢.,"4. 웰라쥬 리얼 시카 카밍 95 트러블 앰플
  여름에 이거쓰고 등드름 없앴어요
  ㄹㅇ피지가 줄어든 느낌 용량은 작은데 그래도 저렴함!",1,0,813,"['웰라쥬', '리얼', '카밍', '트러블', '앰플', '여름', '쓰다', '등드름', '없애다', '피지', '줄어들다', '느낌', '용량', '작다', '그래도', '저렴하다']",1,웰라쥬 리얼 카밍 트러블 앰플 여름 쓰다 등드름 없애다 피지 줄어들다 느낌 용량 작다 그래도 저렴하다,
𝙘𝙤𝙢.,"추석이 다가오니... 선물하기 좋은 영양제 추천
  >농협헬스케어 이뮨샷< 
  액상형이라 물없이 먹기 편하구 챙겨다니기 좋아요
  쿠팡에서 2주분 4만원! 확실히 활력이 생기는..",4,0,813,"['추석', '다가오다', '선물', '좋다', '양제', '추천', '농협', '스케', '이뮨샷', '상형', '이라', '없이', '먹기', '편하다', '챙기다', '좋다', '쿠팡', '만원', '확실하다', '생기다']",1,추석 다가오다 선물 좋다 양제 추천 농협 스케 이뮨샷 상형 이라 없이 먹기 편하다 챙기다 좋다 쿠팡 만원 확실하다 생기다,
𝙘𝙤𝙢.,"아줄렌이라는 성분이 여드름 진정에 효과 직빵인데 캐모마일 꽃에 함유된 성분으로 그 외에도 유칼립투스, 소나무 등의 식물에서 추출됨아줄렌 효과로는 항염 및 소염 효과가 있어 각종 피부 염증이나 트러블을 잠재워주는데 효과가 좋다는데 그래서 의약품 치료 연고에도 이 성분이 함유 된다는 사실",0,0,813,"['아줄렌', '성분', '여드름', '진정', '효과', '직빵', '캐모마일', '함유', '되다', '성분', '에도', '유칼립투스', '소나무', '식물', '추출', '되다', '아줄렌', '효과', '로는', '항염', '효과', '각종', '피부', '염증', '이나', '트러블', '잠재우다', '효과', '좋다', '그래서', '의약품', '치료', '연고', '에도', '성분', '함유', '되다', '사실']",,아줄렌 성분 여드름 진정 효과 직빵 캐모마일 함유 되다 성분 에도 유칼립투스 소나무 식물 추출 되다 아줄렌 효과 로는 항염 효과 각종 피부 염증 이나 트러블 잠재우다 효과 좋다 그래서 의약품 치료 연고 에도 성분 함유 되다 사실,1.0
𝙘𝙤𝙢.,"처음보는게 많을 수도 있음 
  1. 기역이미음 쯔란돌김
  2. 닥터아돌 레몬맛 오메가3
  3. 덴마크 요거밀
  4. 넷플릭스 나쵸
  5. 코스트코 생모레 쉘인",0,0,813,"['처음', '보다', '많다', '수도', '기역', '미음', '쯔란', '돌김', '닥터', '레몬', '오메가', '덴마크', '거밀', '넷플릭스', '나쵸', '코스트코', '모레']",,처음 보다 많다 수도 기역 미음 쯔란 돌김 닥터 레몬 오메가 덴마크 거밀 넷플릭스 나쵸 코스트코 모레,1.0
𝙘𝙤𝙢.,피부과 보다 여기가 싸더라;; https://bit.ly/3X5YK0R,1,0,813,"['피부', '보다', '여기', '싸다']",,피부 보다 여기 싸다,0.0
𝙘𝙤𝙢.,"쯔란돌김이 뭐냐라고 한다면 
  김에다가 양꼬치 소스(가루)를 뿌려서 먹는건데
  밥도둑? ㄴㄴ 이.거.슨 술도둑임
  매콤짭짤해서 그냥 술이 술술 들어가는데 
  미친 개맛도리지만 아는 사람이 거의 없다는게 행운",1,0,813,"['쯔란', '돌김', '에다가', '꼬치', '소스', '가루', '뿌리다', '먹다', '도둑', '이거슨', '도둑', '매콤', '짭짤하다', '그냥', '술술', '들어가다', '미치다', '개맛', '도리', '지만', '알다', '사람', '거의', '없다', '행운']",1,쯔란 돌김 에다가 꼬치 소스 가루 뿌리다 먹다 도둑 이거슨 도둑 매콤 짭짤하다 그냥 술술 들어가다 미치다 개맛 도리 지만 알다 사람 거의 없다 행운,
𝙘𝙤𝙢.,"https://tmon.co.kr/deal/25634268138…
  티몬에 리퍼마켓이라고 유통기한이 얼마 남지않아
  거저먹는 수준으로 제품들 나오는데
  스티즈랩 제품 진짜 추천드려용 제가 원래 쓰던거고!
  탄산토닉이랑 트리트먼트는 내가 쓰고
  새치샴푸는 부모님 드리려고 샀는데 정말 좋아요.,.",5,0,813,"['티몬', '리퍼', '마켓', '이라고', '유통', '기한', '얼마', '남지', '않다', '거저', '먹다', '수준', '제품', '나오다', '스티', '제품', '진짜', '추천', '드리다', '원래', '쓰다', '탄산', '토닉', '이랑', '트리', '멀다', '틀다', '쓰다', '새치', '샴푸', '부모님', '드리다', '사다', '정말', '좋다']",,티몬 리퍼 마켓 이라고 유통 기한 얼마 남지 않다 거저 먹다 수준 제품 나오다 스티 제품 진짜 추천 드리다 원래 쓰다 탄산 토닉 이랑 트리 멀다 틀다 쓰다 새치 샴푸 부모님 드리다 사다 정말 좋다,1.0
𝙘𝙤𝙢.,"위버스콘 취소표 죽어도 안나온다는데 늦덕들은 어캄...인 분들 이거 제발,,,,
  
  6월 2일 ~ 6월 5일 까지
  알리에서 위버스콘 티켓 쏘는데
  참여 방법
  알리 앱 접속 -> 그룹딜 검색 -> 공동구매 이벤트 페이지에서 상품 구매하면 자동 응모됩니당 총 220명 뽑는다니까 도움 됐으면,,",0,0,813,"['버스', '취소표', '죽다', '나오다', '늦덕', '어캄', '분들', '제발', '알리', '버스', '티켓', '쏘다', '참여', '방법', '알리', '접속', '그룹', '검색', '공동', '구매', '이벤트', '페이지', '상품', '구매', '자동', '응모', '되다', '뽑다', '도움', '돼다']",1,버스 취소표 죽다 나오다 늦덕 어캄 분들 제발 알리 버스 티켓 쏘다 참여 방법 알리 접속 그룹 검색 공동 구매 이벤트 페이지 상품 구매 자동 응모 되다 뽑다 도움 돼다,
𝙘𝙤𝙢.,"1. 브링그린 대나무히알루 립에센스
  립밤아니고 꾸덕한 에센스라서 소량만 발라도 수분감 대박이에요
  튜브형이라 위생적이고 나이트케어용으로 좋아요",0,0,813,"['브링', '그린', '대나무', '히알루', '에센스', '립밤', '아니다', '꾸다', '에센스', '라서', '소량', '발라', '수분', '대박', '이에요', '튜브', '이라', '위생', '나이트', '케어', '좋다']",,브링 그린 대나무 히알루 에센스 립밤 아니다 꾸다 에센스 라서 소량 발라 수분 대박 이에요 튜브 이라 위생 나이트 케어 좋다,1.0
𝙘𝙤𝙢.,"그냥 젤리 아니고 레몬맛 오메가3임
  이게 왜(?) 라고 생각하겠지만 인생처음으로 맛있다고
  느껴본 오메가3임 비린맛이 전혀 안남
  라섹하고 눈 때문에 먹고 있는데 개구리눈알마냥
  촉촉해지는걸 느낌, 젤리 싫으면 안에만 쪽빨아먹어도됨",0,0,813,"['그냥', '젤리', '아니다', '레몬', '오메가', '생각', '인생', '처음', '맛있다', '느끼다', '보다', '오메가', '비리다', '전혀', '안남', '라섹', '하고', '때문', '먹다', '개구리', '눈알', '마냥', '촉촉하다', '느낌', '젤리', '싫다', '에만', '쪽빨', '먹다', '되다']",,그냥 젤리 아니다 레몬 오메가 생각 인생 처음 맛있다 느끼다 보다 오메가 비리다 전혀 안남 라섹 하고 때문 먹다 개구리 눈알 마냥 촉촉하다 느낌 젤리 싫다 에만 쪽빨 먹다 되다,1.0
𝙘𝙤𝙢.,"3. 힌스 세컨 스킨 메쉬 매트 쿠션
  진짜 엄청 얇게 발리고 매트 쿠션인데 촉촉해요
  들뜨는 거 없이 지속력 최고..",4,0,813,"['힌스', '세컨', '스킨', '메쉬', '매트', '쿠션', '진짜', '엄청', '얇다', '발리', '매트', '쿠션', '촉촉하다', '들뜨다', '없이', '지속', '최고']",,힌스 세컨 스킨 메쉬 매트 쿠션 진짜 엄청 얇다 발리 매트 쿠션 촉촉하다 들뜨다 없이 지속 최고,1.0
𝙘𝙤𝙢.,"편의점에 파는 넷플릭스 나쵸인데
  니들이 과자 잘만들어봐야 얼마나 잘만들겠냐
  라는 어리석은 생각으로 한번 먹어봤다가
  중독되어버린 사연,,,
  찍어먹는 나초치즈가 미쳤음
  통에 남은 치즈까지 손가락을 싹싹 긁어먹게됨",1,0,813,"['편의점', '팔다', '넷플릭스', '나쵸', '과자', '만들다', '보다', '얼마나', '만들다', '라는', '어리석다', '생각', '한번', '먹다', '보다', '중독', '되어다', '버리다', '사연', '찍다', '먹다', '나초', '치즈', '미치다', '남다', '치즈', '손가락', '싹싹', '긁다', '먹다', '되다']",,편의점 팔다 넷플릭스 나쵸 과자 만들다 보다 얼마나 만들다 라는 어리석다 생각 한번 먹다 보다 중독 되어다 버리다 사연 찍다 먹다 나초 치즈 미치다 남다 치즈 손가락 싹싹 긁다 먹다 되다,1.0
𝙘𝙤𝙢.,"다이어트 때문에 식단은 해야겠는데 그래도 
  어느정도는 맛있는걸 먹고 싶다라고 하면 
  덴마크요거밀 검색을 시도해보길
  비쥬얼은 탈락느낌인데 귀리맛을 맛본다면
  한자리에서 3개를 뜯게 되는 경험을 하게됨
  밥알 씹히는게 개극호!",1,0,813,"['다이어트', '때문', '식단', '그래도', '어느', '정도', '맛있다', '먹다', '싶다', '덴마크', '거밀', '검색', '시도', '해보다', '비쥬', '얼다', '탈락', '느낌', '귀리', '맛보다', '한자리', '뜯다', '되다', '경험', '되다', '밥알', '씹히다']",,다이어트 때문 식단 그래도 어느 정도 맛있다 먹다 싶다 덴마크 거밀 검색 시도 해보다 비쥬 얼다 탈락 느낌 귀리 맛보다 한자리 뜯다 되다 경험 되다 밥알 씹히다,1.0
𝙘𝙤𝙢.,"지금껀 고주파 1에서 1.5로 더 높아졌다는디,,, 피부과 1번 갈돈으로 이거 매일 쓰는게 얼굴에 더 좋은 듯 합니데이,,, 얼굴살이 겁나 올려 붙음 웨만해선 10만원 넘는건 추천 안하는데 얘는 찐인듯 지금 할인해서 저 가격 보다 쌉니다",0,0,813,"['지금', '주파', '높아지다', '피부', '갈다', '매일', '쓰다', '얼굴', '좋다', '얼굴', '살이', '겁나다', '올리다', '붙다', '만해', '만원', '넘다', '추천', '찌다', '지금', '할인', '가격', '보다', '싸다']",1,지금 주파 높아지다 피부 갈다 매일 쓰다 얼굴 좋다 얼굴 살이 겁나다 올리다 붙다 만해 만원 넘다 추천 찌다 지금 할인 가격 보다 싸다,
𝙘𝙤𝙢.,"코스트코에 파는 생모레 쉘인 딸기치즈 크림
  뭐라 설명하기 힘든 존맛인데
  부드럽고 촉촉하고 달콤함
  20개 그냥 하루 이틀만에 위장에 던져버림
  진짜 살찔까봐 구매가 꺼려지기까지 함",0,0,813,"['코스트코', '팔다', '모레', '딸기', '치즈', '크림', '뭐라다', '설명', '힘드다', '존맛', '부드럽다', '촉촉하다', '달콤하다', '그냥', '하루', '이틀', '만에', '위장', '던지다', '버리다', '진짜', '살찌다', '구매', '꺼리다']",1,코스트코 팔다 모레 딸기 치즈 크림 뭐라다 설명 힘드다 존맛 부드럽다 촉촉하다 달콤하다 그냥 하루 이틀 만에 위장 던지다 버리다 진짜 살찌다 구매 꺼리다,
𝙘𝙤𝙢.,일반 푸룬주스 먹으면 배에신호는오는데 중간에 끊기고 ㅈㄴ아파서 딥스트롱 먹어봤는데 변이 쉬이이이이ㅣ깅ㄱ하면서 다빠짐 올영에서 삿음,1,0,813,"['일반', '푸룬', '주스', '먹다', '신호', '오다', '중간', '끊기다', '아프다', '딥스트롱', '먹다', '보다', '쉬이', '이이이', '면서', '빠지다', '삿음']",,일반 푸룬 주스 먹다 신호 오다 중간 끊기다 아프다 딥스트롱 먹다 보다 쉬이 이이이 면서 빠지다 삿음,1.0
𝙘𝙤𝙢.,"쿠키런이랑 콜라보한 노티드 신메뉴 먹어봤읍니다,,
  쫀득한 꽈배기에 크림도 달달하니 더운 날씨에 혈당 충전 빡됨니다,,
  위에 올라간 용감한 쿠키는 초콜릿인데 이제껏 본 표정중에 제일 상큼한듯,, 나한테 먹힐 운명인줄도 모르고,.",2,0,813,"['쿠키런', '이랑', '콜라보', '노티', '메뉴', '먹다', '보다', '읍니', '쫀득', '꽈배기', '크림', '달달', '덥다', '날씨', '혈당', '충전', '빡됨니', '올라가다', '용감하다', '쿠키', '초콜릿', '이제껏', '보다', '표정', '제일', '상큼', '한테', '먹히다', '운명', '모르다']",,쿠키런 이랑 콜라보 노티 메뉴 먹다 보다 읍니 쫀득 꽈배기 크림 달달 덥다 날씨 혈당 충전 빡됨니 올라가다 용감하다 쿠키 초콜릿 이제껏 보다 표정 제일 상큼 한테 먹히다 운명 모르다,1.0
𝙘𝙤𝙢.,"여드름 연고 크림 패드 이것저것 그냥 여드름 박멸에는 이거 없인 못산다는 템들좀 달아주세요,,, 밖을 못나가겠음 여름되니까 더심해짐ㅠ",1,0,813,"['여드름', '연고', '크림', '패드', '그냥', '여드름', '박멸', '에는', '없다', '사다', '달다', '나가다', '여름', '되다', '심해지다']",1,여드름 연고 크림 패드 그냥 여드름 박멸 에는 없다 사다 달다 나가다 여름 되다 심해지다,
워 ㅌ2,후드티 골라서 사세요 . . .,5000,0,995,"['후드', '라서', '사다']",,후드 라서 사다,0.0
워 ㅌ2,"#제품제공
 
 더콜디스트모먼트 s/s 신상 넘흐 예브네요。。。
 
 
 
 특히 지문 반팔… 짐색이랑 크롭티도 🛒
 
 공홈에서 10% 할인 중인데 지금 추가 10% 쿠폰 나와서 도합 20% 할인!!!
 
 
 
 바람막이 스프링 시즌은 무신사에서만 할인 들어가니 꼭 확인!!
 
 
 
 모두 참고하시고 멋쟁이 반팔 굿소비하세요!!!🥴💭",72,0,995,"['더콜', '디스', '모먼트', '신상', '넘흐', '\r\r', '특히', '지문', '짐색', '이랑', '크롭티', '공홈', '할인', '지금', '추가', '쿠폰', '나오다', '도합', '할인', '\r\r', '바람막이', '스프링', '시즌', '무신', '에서만', '할인', '들어가다', '확인', '\r\r', '모두', '참고', '멋쟁이', '소비', '#제품제공']",,더콜 디스 모먼트 신상 넘흐 특히 지문 짐색 이랑 크롭티 공홈 할인 지금 추가 쿠폰 나오다 도합 할인 바람막이 스프링 시즌 무신 에서만 할인 들어가다 확인 모두 참고 멋쟁이 소비 #제품제공,0.0
워 ㅌ2,"#제품제공
 
 
 
 이번 메인부스 신상 너뮤 아름다와…
 
 빈티지한 색감의 하프팬츠가 진짜 핏 예쁨!!!
 
 신규가입하면 10% 쿠폰도 준ㄷㅐ요
 
 참고하셔서 다들 굿 구매하시길🛒",97,0,995,"['\r\r', '이번', '메인', '부스', '신상', '아름답다', '빈티', '색감', '하프', '팬츠', '진짜', '예쁘다', '신규가입', '쿠폰', '참고', '들다', '구매', '#제품제공']",,이번 메인 부스 신상 아름답다 빈티 색감 하프 팬츠 진짜 예쁘다 신규가입 쿠폰 참고 들다 구매 #제품제공,0.0
