계정 이름,트윗 내용,리포스트 수,답글 제한 여부,작성한 포스트 수,전처리된 트윗,라벨링,전처리된 트윗_문자열,예측된_라벨링,0,1,ID
삶의질 상승,"잘 지워지지 않는 찌든 때 기름 때 등 더러운 자국들을 제거하는데


'동성 만능 크리너'를 추천.


정로환으로 유명한 동성제약 생산.


오래된 역사를 가지고 있고 수 많은 청소업체 및 다양한 업체에서 널리 사용되고 있습니다.


조금 과장되게 이야기하면 안 닦이는게 없을 정도로 정말 잘 닦입니다.",10000,0,1.2만,"['자다', '지워지다', '않다', '찌들다', '기름', '더럽다', '자국', '제거', '동성', '만능', '크리', '추천', '정로', '유명하다', '동성제약', '생산', '오래되다', '역사', '가지', '많다', '청소', '업체', '다양하다', '업체', '널리', '사용', '되다', '조금', '과장', '되게', '이야기', '닦이다', '없다', '정도', '정말', '자다', '닦이다']",1,자다 지워지다 않다 찌들다 기름 더럽다 자국 제거 동성 만능 크리 추천 정로 유명하다 동성제약 생산 오래되다 역사 가지 많다 청소 업체 다양하다 업체 널리 사용 되다 조금 과장 되게 이야기 닦이다 없다 정도 정말 자다 닦이다,1,939,939,@Upgrade_MyLife
삶의질 상승,"한 번 사면 굉장히 오래쓰고 안경을 깨끗하게 유지 시켜주는 안경닦이로


안경닦이계의 에르메스라고 불리는
도레이 첨단의 '도레이씨 안경클리너'를 추천.


어느정도로 깨끗하게 닦이냐면 기존에 가지고 있었던 안경닦이들을 모두 버리고 이 안경닦이 하나로 정착 할 정도이다.",12000,0,1.2만,"['사면', '굉장하다', '오래', '쓰다', '안경', '깨끗하다', '유지', '시키다', '안경닦이', '안경닦이', '에르메스', '불리다', '도레이', '첨단', '도레이', '안경', '클리', '추천', '어느', '정도', '깨끗하다', '닦이다', '기존', '가지', '안경닦이', '모두', '버리다', '안경닦이', '하나로', '정착', '정도']",1,사면 굉장하다 오래 쓰다 안경 깨끗하다 유지 시키다 안경닦이 안경닦이 에르메스 불리다 도레이 첨단 도레이 안경 클리 추천 어느 정도 깨끗하다 닦이다 기존 가지 안경닦이 모두 버리다 안경닦이 하나로 정착 정도,1,939,939,@Upgrade_MyLife
삶의질 상승,"아무리 깨끗하게 씻어도 발에서 발냄새가 나는 사람에게 LG생활건강의


'온더바디 발을 씻자 코튼 풋샴푸' 를 추천.


진짜 정말로 발에 있는 세균과 발 냄새를 싹 없애줘서 아무리 박박 씻어도 미세하게 남아있는 발냄새도 싹 다 잡아준다.


사용감도 발을 매우 뽀드득 하게 해줘서 기분을 좋게한다.",12000,0,1.2만,"['아무리', '깨끗하다', '씻다', '냄새', '사람', '에게', '생활', '건강', '바디', '씻다', '코튼', '샴푸', '추천', '진짜', '정말로', '세균', '냄새', '없애다', '아무리', '박박', '씻다', '미세하다', '남다', '냄새', '잡다', '주다', '용감', '매우', '뽀드득', '해주다', '기분', '좋다']",1,아무리 깨끗하다 씻다 냄새 사람 에게 생활 건강 바디 씻다 코튼 샴푸 추천 진짜 정말로 세균 냄새 없애다 아무리 박박 씻다 미세하다 남다 냄새 잡다 주다 용감 매우 뽀드득 해주다 기분 좋다,1,939,939,@Upgrade_MyLife
삶의질 상승,"별다방에서 파는 쿨 라임 피지오, 캐모마일 릴렉서, 자몽허니블랙티를 집에서도 저렴하고 간편하게 먹고 싶으신 분들께


다농원의 쿨라임 프레쉬, 캐모마일 릴렉싱 프레쉬, 허니자몽블랙티를 추천합니다.


진짜 별다방 카페에서 파는 그 맛이 나구요... 네 진짜 그 맛이 납니다.",7800,0,1.2만,"['별다방', '팔다', '라임', '지오', '캐모마일', '릴렉', '자몽', '허니', '블랙', '에서도', '저렴하다', '간편하다', '먹다', '싶다', '다농', '라임', '프레', '캐모마일', '릴렉싱', '프레', '허니', '자몽', '블랙', '추천', '진짜', '별다방', '카페', '팔다', '나다', '진짜', '나다']",1,별다방 팔다 라임 지오 캐모마일 릴렉 자몽 허니 블랙 에서도 저렴하다 간편하다 먹다 싶다 다농 라임 프레 캐모마일 릴렉싱 프레 허니 자몽 블랙 추천 진짜 별다방 카페 팔다 나다 진짜 나다,,939,939,@Upgrade_MyLife
삶의질 상승,"야채와 과일을 보관하는 보관비닐로
'탑 프레쉬 비닐백' 과
'프레시마스터 키핑백' 을 추천.


생긴건 그냥 비싼 초록색 비닐인데


야채와 과일에서 나오는 과일을 익게 만들어 흐물거리게 만드는 에틸렌가스를 흡수하고 이산화탄소를 분해하여


야채와 과일을 오랫동안 보관할 수 있게 해준다.",7900,0,1.2만,"['야채', '과일', '보관', '보관', '비닐', '프레', '비닐', '프레', '마스터', '키핑백', '추천', '생기다', '그냥', '비싸다', '초록색', '비닐', '야채', '과일', '나오다', '과일', '익다', '만들다', '흐물거리', '만들다', '에틸렌', '가스', '흡수', '하고', '이산화탄소', '분해', '야채', '과일', '오랫동안', '관할', '해주다']",1,야채 과일 보관 보관 비닐 프레 비닐 프레 마스터 키핑백 추천 생기다 그냥 비싸다 초록색 비닐 야채 과일 나오다 과일 익다 만들다 흐물거리 만들다 에틸렌 가스 흡수 하고 이산화탄소 분해 야채 과일 오랫동안 관할 해주다,,939,939,@Upgrade_MyLife
삶의질 상승,"책상의 불필요한 공간낭비를 없애고 모니터의 위치를 자유자재로 조절하며 목과 허리의 건강을 지키고 싶으신 분들께


모니터암을 추천


2~3년 전만 해도 최소한 10만원 가격은 주고 사야했던 모니터암이 지금은 저렴한 것은 2~3만원이면 구매할 수 있을 정도로 상당히 저렴하게 보급되고 있습니다.",8700,0,1.2만,"['책상', '불필요하다', '공간', '낭비', '없애다', '모니터', '위치', '자유', '자재', '조절', '허리', '건강', '지키다', '싶다', '모니터', '추천', '전만', '해도', '최소한', '만원', '가격', '주다', '사다', '모니터', '지금', '저렴하다', '만원', '이면', '구매', '정도', '상당하다', '저렴하다', '보급', '되다']",1,책상 불필요하다 공간 낭비 없애다 모니터 위치 자유 자재 조절 허리 건강 지키다 싶다 모니터 추천 전만 해도 최소한 만원 가격 주다 사다 모니터 지금 저렴하다 만원 이면 구매 정도 상당하다 저렴하다 보급 되다,,939,939,@Upgrade_MyLife
삶의질 상승,"여름이 다가오면서 샌들이나 슬리퍼를 신을 날이 많은데.
발 뒷꿈치에 있는 각질을 없애고 싶다면 웰빙헬스사에서 판매하는 고운발 크림을 추천.


우레아 성분이 함유 되어 있어서 보습효과도 있으며 발의 각질을 녹여준다.


가격은 약국에서는 8000원~10000원
인터넷에서는 3000~6000원으로 형성됨.",7900,0,1.2만,"['여름', '다가오다', '샌들', '이나', '슬리퍼', '많다', '꿈치', '각질', '없애다', '싶다', '웰빙헬스사', '판매', '곱다', '크림', '추천', '우레아', '성분', '함유', '되어다', '보습', '효과', '발의', '각질', '녹이다', '주다', '가격', '약국', '인터넷', '형성', '되다']",1,여름 다가오다 샌들 이나 슬리퍼 많다 꿈치 각질 없애다 싶다 웰빙헬스사 판매 곱다 크림 추천 우레아 성분 함유 되어다 보습 효과 발의 각질 녹이다 주다 가격 약국 인터넷 형성 되다,,939,939,@Upgrade_MyLife
삶의질 상승,"더운 여름 카페에서 먹는 자몽에이드를 좋아하는 분들께 흥국 F&B의 자몽농축액을 추천.


프랜차이즈 카페를 포함한 많은 카페에서 파는 자몽에이드?


그거 전부 다 이걸로 만드는 겁니다.",9600,0,1.2만,"['덥다', '여름', '카페', '먹다', '자몽', '이드를', '좋아하다', '흥국', '자몽', '농축액', '추천', '프랜차이즈', '카페', '포함', '많다', '카페', '팔다', '자몽', '이드', '그거', '전부', '만들다', '겁니다']",1,덥다 여름 카페 먹다 자몽 이드를 좋아하다 흥국 자몽 농축액 추천 프랜차이즈 카페 포함 많다 카페 팔다 자몽 이드 그거 전부 만들다 겁니다,,939,939,@Upgrade_MyLife
삶의질 상승,"빨래에서 냄새가 많이 나는 경우 세탁기 안의 세탁조가 문제인 경우가 많은데 이 때 사용할 세탁조 클리너로


1. 유한락스의 세탁조 세정제


혹은


2. LG생활건강의 홈스타 세탁조 클리너


를 추천합니다.",6600,0,1.2만,"['빨래', '냄새', '많이', '경우', '세탁기', '세탁', '조가', '문제', '경우', '많다', '사용', '세탁', '클리', '유한락스', '세탁', '정제', '혹은', '생활', '건강', '스타', '세탁', '클리', '추천']",1,빨래 냄새 많이 경우 세탁기 세탁 조가 문제 경우 많다 사용 세탁 클리 유한락스 세탁 정제 혹은 생활 건강 스타 세탁 클리 추천,,939,939,@Upgrade_MyLife
삶의질 상승,"집에서도 스타벅스의 바닐라 라떼 맛을 따라잡고 싶으신 분들께 '메티에 리치 바닐라 시럽'을 추천합니다.


메티에는 CJ제일제당이 스타벅스, 투썸플레이스 등 국내 대형 카페 프랜차이즈에 전용 제품들을 납품하며 축적한 기술과 노하우를 살려 소매 제품으로 판매하기 위해 런칭한 브랜드입니다.",5200,0,1.2만,"['에서도', '스타벅스', '바닐라', '라떼', '따라잡다', '싶다', '메티', '리치', '바닐라', '시럽', '추천', '메티', '에는', '제일제당', '스타벅스', '투썸플레이스', '국내', '대형', '카페', '프랜차이즈', '전용', '제품', '납품', '축적', '기술', '노하우', '살리다', '소매', '제품', '판매', '위해', '런칭', '브랜드']",1,에서도 스타벅스 바닐라 라떼 따라잡다 싶다 메티 리치 바닐라 시럽 추천 메티 에는 제일제당 스타벅스 투썸플레이스 국내 대형 카페 프랜차이즈 전용 제품 납품 축적 기술 노하우 살리다 소매 제품 판매 위해 런칭 브랜드,,939,939,@Upgrade_MyLife
삶의질 상승,"더운 여름, 카페에서 먹는 맛있는 자몽에이드를 집에서 먹고 싶으신 분들께


흥국에프엔비의 자몽농축액/오늘의 일상 자몽농축액을 추천.


흥국의 자몽농축액은 전국 카페에서 가장 많이 사용하는 그 자몽 농축액입니다.


사이다나 탄산수를 타먹으면 카페에서 사먹는 맛이 납니다.",5600,0,1.2만,"['덥다', '여름', '카페', '먹다', '맛있다', '자몽', '이드를', '먹다', '싶다', '흥국', '에프', '엔비', '자몽', '농축액', '오늘', '일상', '자몽', '농축액', '추천', '흥국', '자몽', '농축액', '전국', '카페', '가장', '많이', '사용', '자몽', '농축액', '사이다', '탄산수', '먹다', '카페', '사먹다', '나다']",1,덥다 여름 카페 먹다 맛있다 자몽 이드를 먹다 싶다 흥국 에프 엔비 자몽 농축액 오늘 일상 자몽 농축액 추천 흥국 자몽 농축액 전국 카페 가장 많이 사용 자몽 농축액 사이다 탄산수 먹다 카페 사먹다 나다,,939,939,@Upgrade_MyLife
삶의질 상승,"이 드라이기의 장점은 여름에 빛이 납니다.


냉풍으로 작동 시 정말 시원한 바람이 나와요.


안그래도 더워 죽겠는데 뜨거운 바람이 섞여나오면 머리 말릴 때 씻었던 몸이 다시 찝찝해지는데 이 드라이기는 그런게 없어서 정말 좋습니다.",5800,0,1.2만,"['드라이기', '장점', '여름', '나다', '작동', '정말', '시원하다', '바람', '나오다', '요안', '그래도', '덥다', '죽다', '뜨겁다', '바람', '섞이다', '나오다', '머리', '말리다', '씻다', '다시', '찝찝하다', '드라이기', '그렇다', '없다', '정말', '좋다']",1,드라이기 장점 여름 나다 작동 정말 시원하다 바람 나오다 요안 그래도 덥다 죽다 뜨겁다 바람 섞이다 나오다 머리 말리다 씻다 다시 찝찝하다 드라이기 그렇다 없다 정말 좋다,,939,939,@Upgrade_MyLife
삶의질 상승,"때를 밀고 싶은데 피부가 약해서 쉽게 상한다던가 아니면 때밀이가 너무 힘들 때
또는 모공각화증이나 인그로운 헤어로 고생하고 있을 때


때밀이 장갑의 에르메스라며 때르메스라는 별명을 가진


'정준산업 요술 때밀이 장갑'


을 추천합니다.",9000,0,1.2만,"['밀고', '싶다', '피부', '약하다', '쉬다', '아니다', '때밀이', '너무', '힘들다', '또는', '모공각화증', '이나', '인그', '로운', '헤어', '고생', '하고', '때밀이', '장갑', '에르메스', '라며', '때르메스', '라는', '별명', '가지다', '정준', '산업', '요술', '때밀이', '장갑', '추천']",1,밀고 싶다 피부 약하다 쉬다 아니다 때밀이 너무 힘들다 또는 모공각화증 이나 인그 로운 헤어 고생 하고 때밀이 장갑 에르메스 라며 때르메스 라는 별명 가지다 정준 산업 요술 때밀이 장갑 추천,,939,939,@Upgrade_MyLife
삶의질 상승,"프로스펙스에서 ONE SPEC이라는 맞춤 운동화 서비스를 런칭했네요.


발 사이즈 측정 어플 펄핏과 협업하여 스마트폰과 A4용지만 있으면 발 사이즈를 측정 할 수 있으며 이를 기반으로 맞춤형 운동화를 제작해준다고 하네요.


예전에 펄핏 어플을 써봤는데 신발사이즈 추천이 꽤 정확해서 좋았습니다.",6700,0,1.2만,"['프로스펙스', '맞춤', '운동화', '서비스', '런칭', '사이즈', '측정', '어플', '펄핏', '협업', '스마트폰', '용지', '사이즈', '측정', '이르다', '기반', '맞춤', '운동화', '제작', '해주다', '예전', '펄핏', '어플', '써다', '보다', '발사이즈', '추천', '정확하다', '좋다']",1,프로스펙스 맞춤 운동화 서비스 런칭 사이즈 측정 어플 펄핏 협업 스마트폰 용지 사이즈 측정 이르다 기반 맞춤 운동화 제작 해주다 예전 펄핏 어플 써다 보다 발사이즈 추천 정확하다 좋다,1,939,939,@Upgrade_MyLife
삶의질 상승,"정말 맛있는 보리차를 아주 간편하게 먹고 싶으신 분들께
'동서 한잔용 보리차' 를 추천.


어릴 적 먹던 구수한 보리차를 찬물에도 쉽게 우러나기 때문에 아주 간편하게 먹을 수 있고


'무엇보다도 너무 맛있습니다.'


특히, 아이스 아메리카노를 좋아하는데 카페인은 부담이신분들, 물을 많이 마시고",5900,0,1.2만,"['정말', '맛있다', '보리차', '아주', '간편하다', '먹다', '싶다', '동서', '한잔', '보리차', '추천', '어리다', '먹다', '구수하다', '보리차', '찬물', '에도', '쉬다', '우러', '나기', '때문', '아주', '간편하다', '먹다', '무엇', '보다도', '너무', '맛있다', '특히', '아이스', '아메리카노', '좋아하다', '카페인', '부담', '이신', '분들', '많이', '말다']",1,정말 맛있다 보리차 아주 간편하다 먹다 싶다 동서 한잔 보리차 추천 어리다 먹다 구수하다 보리차 찬물 에도 쉬다 우러 나기 때문 아주 간편하다 먹다 무엇 보다도 너무 맛있다 특히 아이스 아메리카노 좋아하다 카페인 부담 이신 분들 많이 말다,1,939,939,@Upgrade_MyLife
삶의질 상승,"층간소음 및 집에서 들리는 각종 소음 때문에 고생하는 분들께 Mack's 사의 소음방지 귀마개를 추천.


다양한 사이즈와 부드러운 소재로 만들어져 있어서 편안하게 소음을 막아준다.


특히 어딜가나 구하기 쉬운 3M 사의 귀마개가 소음은 잘 막는데 빽빽하고 귀가 아팠던 사람에게 특히 추천합니다.",5500,0,1.2만,"['층간소음', '들리다', '각종', '소음', '때문', '고생', '사의', '소음', '방지', '귀마개', '추천', '다양하다', '사이즈', '부드럽다', '소재', '만들어지다', '편안하다', '소음', '막다', '주다', '특히', '어딜', '가나', '쉽다', '사의', '귀마개', '소음', '자다', '막다', '빽빽하다', '귀가', '아프다', '사람', '에게', '특히', '추천']",1,층간소음 들리다 각종 소음 때문 고생 사의 소음 방지 귀마개 추천 다양하다 사이즈 부드럽다 소재 만들어지다 편안하다 소음 막다 주다 특히 어딜 가나 쉽다 사의 귀마개 소음 자다 막다 빽빽하다 귀가 아프다 사람 에게 특히 추천,1,939,939,@Upgrade_MyLife
